 Guo X.	['Stuhlmuller A.', 'Grice H.P.', 'Potts C.', 'Lassiter D.', 'Levy R.', 'Frank M.C.', 'Tessler M.H.', 'Goodman N.D.', 'Kao J.T.', 'Wu J.Y.', 'Bergen L.', 'Goodman N.D.', 'Kao J.T.', 'Levy R.', 'Goodman N.D.', 'Yoon E.J.', 'Tessler M.H.', 'Goodman N.D.', 'Frank M.C.', 'Roberts J.', 'Bingham E.', 'Chen J.P.', 'Jankowiak M.', 'Obermeyer F.', 'Pradhan N.', 'Karaletsos T.', 'Singh R.', 'Goodman N.D.', 'Goodman N.D.', 'Stuhlmuller A.', 'Ekman P.', 'Friesen W.V.', 'Alto CA', 'Cohn J.F.', 'Torre F.', 'Hoffman M.D.', 'Blei D.M.', 'Wang C.', 'Paisley J.', 'Kingma D.P.', 'Welling M.', 'Russell J.A.', 'Mehrabian A.', 'Wu M.', 'Goodman N.', 'Marr D.', 'Francisco CA']
 Gupta D.	['Kahneman D.', 'Kahneman D.', 'Isbener G.', 'Beierle C.', 'Finthammer M.', 'Thimm M.', 'Kocijan V.', 'Yordanov Y.', 'Lukasiewicz T.', 'Kocijan V.', 'Lukasiewicz T.', 'Davis E.', 'Marcus G.', 'Morgenstern L.', 'Koller D.', 'Programming LNCS', 'Koller D.', 'Friedman N.', 'Koller D.', 'Pfeffer A.', 'Lakoff G.', 'Johnson M.', 'Lamb L.C.', 'Garcez A.', 'Gori M.', 'Prates M.O.R.', 'Avelar P.H.C.', 'Vardi M.Y.', 'Levesque H.J.', 'Levesque H.J.']
 Gutiérrez-Naranjo M.A.	['Lim B.Y.', 'Dey A.K.', 'Manca M.', 'Santoro C.', 'Corcella L.', 'Mennicken S.', 'Kim D.', 'Huang E.M.', 'Mennicken S.', 'Vermeulen J.', 'Huang E.M.', 'Mi X.', 'Qian F.', 'Zhang Y.', 'Wang X.', 'Minor B.', 'Doppa J.R.', 'Cook D.J.', 'Minor B.D.', 'Doppa J.R.', 'Cook D.J.', 'Mossberg W.', 'Nacci A.A.', 'Balaji B.', 'Spoletini P.', 'Gupta R.', 'Sciuto D.', 'Agarwal Y.', 'Nandi C.']
 Gómez A.	['Lanckriet G.R.G.', 'Kommenda M.', 'Affenzeller M.', 'Burlacu B.', 'Kronberger G.', 'Winkler S.', 'Vancouver BC', 'Koza J.R.', 'Lan W.', 'Langdon W.B.', 'Serrano A.', 'Batet M.', 'Chirigati F.', 'Goikoetxea J.', 'Taieb M.A.H.', 'Serrano A.', 'Aouicha M.B.', 'Agirre E.', 'Leacock C.', 'Chodorow M.', 'Lee D.D.', 'Seung S.H.', 'Lensen A.', 'Xue B.', 'Li Y.', 'Bandar Z.', 'Lean D.', 'Lin D.', 'Lipton Z.C.', 'Malandrakis N.', 'Iosif E.', 'Gil J.', 'Gil J.', 'Meng L.', 'Gu J.', 'Zhou Z.', 'Mikolov T.', 'Sutskever I.', 'Chen K.', 'Corrado G.S.', 'Dean J.', 'Miller G.', 'Charles W.', 'Minnebo W.', 'Nguyen H.T.', 'Duong P.H.', 'Cambria E.', 'Pedersen T.', 'Pakhomov S.V.S.', 'Patwardhan S.', 'Chute C.G.', 'Potash P.', 'Boag W.', 'Romanov A.', 'Ramanishka V.', 'Diego CA', 'Resnik P.', 'Resnik P.', 'Rychalska B.', 'Pakulska K.', 'Chodorowska K.']
 Haarslev V.	['Flach P.', 'Inoue K.', 'Srinivasan A.', 'Paszke A.', 'Gross S.', 'Massa F.', 'Lerer A.', 'Bradbury J.', 'Chanan G.', 'Killeen T.', 'Antiga L.', 'Plotkin G.', 'Prechelt L.', 'Ralaivola L.', 'Swamidass S.J.', 'Saigo H.', 'Baldi P.', 'Ramakrishnan G.', 'Joshi S.', 'Balakrishnan S.', 'Srinivasan A.', 'Saha A.', 'Srinivasan A.', 'Ramakrishnan G.', 'Sato R.', 'Scarselli F.', 'Gori M.', 'Tsoi A.C.', 'Hagenbuchner M.', 'Monfardini G.', 'Sperduti A.', 'Starita A.', 'Srinivasan A.', 'Srinivasan A.', 'King R.D.', 'Stevens R.', 'Taylor V.', 'Nichols J.', 'Maccabe A.B.', 'Yelick K.', 'Brown D.', 'Craenenbroeck E.', 'Vandecasteele H.', 'Dehaspe L.', 'Cucurull G.', 'Casanova A.', 'Romero A.', 'Bengio Y.', 'Wu Z.', 'Pan S.', 'Chen F.', 'Long G.', 'Zhang C.', 'Philip S.Y.', 'Xu K.', 'Hu W.', 'Leskovec J.', 'Jegelka S.', 'Yadati N.', 'Nimishakavi M.', 'Yadav P.', 'Nitin V.', 'Louis A.', 'Talukdar P.', 'Zhang D.']
 Hagiwara M.	['Murdoch W.J.', 'Singh C.', 'Kumbier K.', 'Asl R.', 'Yu B.', 'Du M.', 'Liu N.', 'Hu X.', 'Velez F.', 'Kim B.', 'Papernot N.', 'Daniel P.', 'Molnar C.', 'Ahmad M.A.', 'Teredesai A.', 'Eckert C.', 'Caruana R.', 'Lou Y.', 'Gehrke J.', 'Koch P.', 'Sturm M.', 'Elhadad N.', 'Kaufman S.', 'Rosset S.', 'Perlich C.', 'Stitelman O.', 'Torres W.', 'Gutierrez J.', 'Velez F.', 'Kim B.', 'Fan C.', 'Xiao F.', 'Yan C.', 'Liu C.', 'Li Z.', 'Wang J.', 'Lakkaraju H.', 'Bach S.H.', 'Leskovec J.', 'Samek W.', 'Wiegand T.', 'Pereira S.', 'Meier R.', 'Kinley R.', 'Wiest R.', 'Alves V.', 'Silva C.A.', 'Reyes M.', 'Zeiler M.D.', 'Fergus R.', 'Nauck D.', 'Kruse R.', 'Yang J.B.', 'Xu D.L.', 'Yang J.B.', 'Liu J.', 'Wang J.']
 Hagiwara Y.	['Bordes A.', 'Yang B.', 'Yih W.', 'He X.', 'Gao J.', 'Deng L.', 'Yang F.', 'Yang Z.', 'Cohen W.W.', 'Molnar C.', 'Morrisville NC', 'Miotto R.', 'Wang F.', 'Wang S.', 'Jiang X.', 'Dudley J.T.', 'Baesens B.', 'Mues C.', 'Backer M.', 'Vanthienen J.', 'Setiono R.', 'Huysmans J.', 'Dejaeger K.', 'Mues C.', 'Vanthienen J.', 'Baesens B.', 'Bellazzi R.', 'Zupan B.', 'Mani S.', 'Shankle W.R.', 'Pazzani M.J.', 'Freitas A.A.', 'Wieser D.C.', 'Apweiler R.', 'Szafron D.', 'Lu P.', 'Greiner R.', 'Wishart D.S.', 'Poulin B.', 'Eisner R.', 'Lu Z.', 'Meeuwis D.', 'Lima E.', 'Mues C.', 'Baesens B.', 'Verbeke W.', 'Martens D.', 'Mues C.', 'Baesens B.', 'Agarwal R.', 'Frosst N.', 'Zhang X.', 'Caruana R.', 'Hinton G.E.', 'Ribeiro M.T.', 'Singh S.', 'Guestrin C.', 'Rudin C.', 'Agrawal R.', 'Swami A.', 'Cormick T.', 'Rudin C.', 'Madigan D.', 'Feldman V.', 'Valiant L.G.', 'Wang T.', 'Rudin C.', 'Velez F.', 'Liu Y.', 'Klampfl E.', 'Neille P.', 'Hauser J.R.', 'Toubia O.', 'Evgeniou T.', 'Befurt R.', 'Dzyabura D.', 'Liang Y.', 'Broeck G.', 'Phoulady A.', 'Gorji S.R.', 'Phoulady H.A.', 'Berge G.T.', 'Tveit T.O.', 'Goodwin M.', 'Jiao L.', 'Matheussen B.V.', 'Abeyrathna K.D.', 'Zhang X.', 'Jiao L.', 'Goodwin M.', 'Gorji S.R.', 'Phoulady A.', 'Goodwin M.', 'Gorji S.', 'Granmo O.C.', 'Glimsdal S.', 'Edwards J.', 'Goodwin M.', 'Wheeldon A.', 'Shafik R.', 'Yakovlev A.', 'Edwards J.', 'Haddadi I.', 'Tsetlin M.L.', 'Glimsdal S.', 'Jiao L.', 'Goodwin M.', 'Omlin C.W.', 'Berge G.T.', 'Abeyrathna K.D.', 'Zhang X.', 'Goodwin M.', 'Oommen B.J.', 'Nori H.', 'Jenkins S.', 'Koch P.', 'Caruana R.', 'Lou Y.', 'Caruana R.', 'Gehrke J.', 'Lucena B.', 'Narendra K.S.', 'Thathachar M.A.', 'Chelmsford MA', 'Chivers I.', 'Sleightholme J.', 'Chen T.', 'Guestrin C.', 'Han I.', 'Dermott J.', 'Forsyth R.S.', 'Lucena B.', 'Abeyrathna K.D.', 'Goodwin M.', 'Oommen B.J.', 'Raghunath G.', 'Jiang W.', 'Li S.', 'Qiu J.', 'Wu Q.', 'Ding G.', 'Xu Y.', 'Feng S.', 'Hu J.', 'Mohassel P.', 'Zhang Y.', 'Tuttle H.', 'Lewis D.D.', 'Catlett J.', 'Abadi M.', 'Wang L.', 'Stracuzzi D.J.', 'Zuo H.', 'Zhang G.', 'Pedrycz W.', 'Behbood V.', 'Lu J.', 'Fu G.', 'Kapelan Z.', 'Couso I.', 'Borgelt C.', 'Hullermeier E.', 'Kruse R.', 'Raju G.', 'Zhou J.', 'Kisner R.A.', 'Singh M.G.', 'Campello R.J.', 'Amaral W.C.', 'Chen Y.', 'Yang B.', 'Abraham A.', 'Peng L.', 'Fu X.', 'Wang D.', 'Xu D.', 'Yang L.', 'Brox P.', 'Baturone I.', 'Solano S.', 'He H.', 'Lawry J.', 'Sahin M.A.', 'Leblebicioglu K.', 'Chen D.', 'Zhang X.', 'Wang L.L.', 'Han Z.', 'Agrawal R.', 'Srikant R.', 'Chaudhuri K.', 'Monteleoni C.', 'Xu K.', 'Yue H.', 'Guo L.', 'Guo Y.', 'Fang Y.', 'Papernot N.', 'Daniel P.', 'Sinha A.', 'Wellman M.P.', 'Clifton C.', 'Kantarcioglu M.', 'Vaidya J.', 'Lin X.', 'Zhu M.Y.', 'Forero P.A.', 'Cano A.', 'Giannakis G.B.', 'Qin J.', 'Fu W.', 'Gao H.', 'Zheng W.X.', 'Bi X.', 'Zhao X.', 'Wang G.', 'Zhang P.', 'Wang C.', 'Ye Y.', 'Xiao M.', 'Skoglund M.', 'Scardapane S.', 'Wang D.', 'Panella M.', 'Georgopoulos L.', 'Hasler M.', 'Wang Y.', 'Yang J.', 'Yin W.', 'Zhang Y.', 'Netrapalli P.', 'Jain P.', 'Sanghavi S.', 'Lu S.', 'Hong M.', 'Wang Z.', 'Boyd S.', 'Parikh N.', 'Chu E.', 'Peleato B.', 'Eckstein J.', 'Wang Y.', 'Yin W.', 'Zeng J.', 'Li Q.', 'Li Y.', 'Gao J.', 'Zhao B.', 'Fan W.', 'Han J.', 'Zhang J.', 'Huang G.', 'Lewis D.P.', 'Jebara T.', 'Noble W.S.', 'Chen Q.', 'Song X.', 'Yamada H.', 'Shibasaki R.', 'Zuo H.', 'Lu J.', 'Zhang G.', 'Pedrycz W.', 'Mohammadzadeh A.', 'Kaynak O.', 'Teshnehlab M.', 'Krleza D.', 'Fertalj K.', 'Deng Y.', 'Ren Z.', 'Kong Y.', 'Bao F.', 'Dai Q.', 'Fierimonte R.', 'Barbato M.', 'Rosato A.', 'Panella M.', 'Fierimonte R.', 'Altilio R.', 'Panella M.', 'Shi Y.', 'Ding W.', 'Shi Y.', 'Yao X.', 'Lee C.S.G.', 'Zhou H.', 'Ding X.', 'Zhang R.', 'Chiu S.L.', 'Macqueen J.', 'Oakland CA', 'Forero P.A.', 'Cano A.', 'Giannakis G.B.', 'Hranisavljevic N.', 'Niggemann O.', 'Maier A.', 'Fonollosa J.', 'Sheik S.', 'Huerta R.', 'Marco S.', 'Battaglia P.W.', 'Hamrick J.B.', 'Bapst V.', 'Gonzalez A.', 'Zambaldi V.', 'Malinowski M.', 'Tacchetti A.', 'Pascanu R.', 'Beals R.', 'Krantz D.H.', 'Tversky A.', 'Belinkov Y.', 'Glass J.', 'Bentivogli L.', 'Bernardi R.', 'Marelli M.', 'Menini S.', 'Baroni M.', 'Zamparelli R.', 'Bhatia S.', 'Bird S.', 'Loper E.', 'Bowman S.R.', 'Angeli G.', 'Potts C.', 'Manning C.D.', 'Braine M.D.', 'Burridge R.R.', 'Rizzi A.A.', 'Koditschek D.E.', 'Chomsky N.', 'Chomsky N.', 'Lightfoot D.W.', 'Conneau A.', 'Kiela D.', 'Schwenk H.', 'Barrault L.', 'Bordes A.', 'Dasgupta I.', 'Guo D.', 'Gershman S.J.', 'Goodman N.D.', 'Dasgupta I.', 'Schulz E.', 'Tenenbaum J.B.', 'Gershman S.J.', 'Dubey R.', 'Agrawal P.', 'Pathak D.', 'Griffiths T.L.', 'Efros A.A.', 'Ettinger A.', 'Elgohary A.', 'Phillips C.', 'Resnik P.', 'Evans J.S.B.', 'Evans J.S.B.', 'Evans J.S.B.', 'Barston J.L.', 'Pollard P.', 'Evans J.S.B.', 'Holmes J.', 'Evans J.S.B.', 'Handley S.J.', 'Over D.E.', 'Perham N.', 'Evans J.S.B.T.', 'Perry T.S.', 'Fodor J.A.', 'Pylyshyn Z.W.', 'French R.M.', 'Gandhi K.', 'Lake B.M.', 'Gershman S.J.', 'Gershman S.', 'Tenenbaum J.B.', 'Austin TX', 'Gigerenzer G.', 'Todd P.M.', 'Glockner M.', 'Shwartz V.', 'Goldberg Y.', 'Goodfellow I.J.', 'Shlens J.', 'Szegedy C.', 'Groves P.M.', 'Thompson R.F.', 'Gururangan S.', 'Swayamdipta S.', 'Levy O.', 'Schwartz R.', 'Bowman S.R.', 'Smith N.A.', 'Hill F.', 'Cho K.', 'Korhonen A.', 'Hornik K.', 'Hung C.P.', 'Kreiman G.', 'Poggio T.', 'Carlo J.J.', 'Jia R.', 'Liang P.', 'Johnson J.', 'Hariharan B.', 'Maaten L.', 'Fei L.', 'Zitnick C.L.', 'Girshick R.', 'Laird P.N.', 'Steedman M.', 'Jones M.N.', 'Mewhort D.J.', 'Alishahi A.', 'Kahneman D.', 'Kang D.', 'Khot T.', 'Sabharwal A.', 'Hovy E.', 'Karpathy A.', 'Johnson J.', 'Fei L.', 'Kirkpatrick J.', 'Pascanu R.', 'Rabinowitz N.', 'Veness J.', 'Desjardins G.', 'Rusu A.A.', 'Milan K.', 'Hadsell R.', 'Kiros R.', 'Zhu Y.', 'Salakhutdinov R.', 'Zemel R.S.', 'Torralba A.', 'Urtasun R.', 'Fidler S.', 'Lai A.', 'Hockenmaier J.', 'Lake B.M.', 'Baroni M.']
 Hair A.	['Cai J.', 'Luo J.', 'Wang S.', 'Yang S.', 'Chandrashekar G.', 'Sahin F.', 'Chormunge S.', 'Jena S.', 'Dey L.', 'Chakraborty S.', 'Biswas A.', 'Bose B.', 'Ding C.', 'Peng H.', 'Domingues M.A.O.', 'Souza R.M.C.R.', 'Cysneiros F.J.A.', 'Duarte M.F.', 'Hu Y.H.', 'Gani A.', 'Siddiqa A.', 'Shamshirband S.', 'Hanum F.', 'Gu Q.', 'Li Z.', 'Hall M.', 'Hedjazi L.', 'Martin J.', 'Jensen R.', 'Shen Q.', 'Kou G.', 'Yang P.', 'Peng Y.I.', 'Xiao F.', 'Chen Y.', 'Alsaadi F.E.', 'Lavanya P.G.', 'Kouser K.', 'Suresha M.', 'Leon F.', 'Floria S.A.', 'Li J.', 'Cheng K.', 'Wang S.', 'Morstatter F.', 'Trevino R.P.', 'Tang J.', 'Liu H.', 'Li J.', 'Liu H.', 'Lin L.', 'Wang F.', 'Xie X.', 'Zhong S.', 'Mahapatra S.', 'Mahapatra S.S.', 'Bengio Y.']
 Hamza H.	['Doran D.', 'Hitzler P.', 'Evans R.', 'Saxton D.', 'Amos D.', 'Kohli P.', 'Grefenstette E.', 'Representations ICLR', 'Vancouver BC', 'Fanizzi N.', 'Amato C.', 'Esposito F.', 'Ghazvininejad M.', 'Brockett C.', 'Chang M.', 'Dolan B.', 'Gao J.', 'Yih W.', 'Galley M.', 'Grover A.', 'Leskovec J.', 'Francisco CA', 'Guidotti R.', 'Monreale A.', 'Ruggieri S.', 'Turini F.', 'Giannotti F.', 'Pedreschi D.', 'Gunning D.', 'Ray CA', 'Guo S.', 'Wang Q.', 'Wang L.', 'Wang B.', 'Guo L.', 'Hammer B.', 'Hitzler P.', 'Hitzler P.', 'Parsia B.', 'Schneide P.F.', 'Rudolph S.', 'Hitzler P.', 'Rudolph S.', 'Hitzler P.', 'Seda A.K.', 'Methods IWFM', 'Hitzler P.', 'Harmelen F.']
 Han J.	['Lee H.', 'Kim E.', 'Li H.', 'Sun J.', 'Ma Y.', 'Guo G.', 'Ma J.', 'Perkins S.', 'Marir I.W.', 'Marling C.', 'Montani S.', 'Bichindaritz I.', 'Funk P.', 'Martin M.', 'Minor M.', 'Bergmann R.', 'Mohammed M.A.', 'Ghani M.K.', 'Arunkumar N.', 'Obaid O.I.', 'Mostafa S.A.', 'Jaber M.M.', 'Burhanuddin M.A.', 'Ibrahim D.', 'Platt J.', 'Policastro C.A.', 'Carvalho A.C.', 'Delbem A.C.', 'Schank R.C.', 'Shwartz S.', 'Singer Y.', 'Srebro N.', 'Cotter A.', 'Moawad I.F.', 'Khalifa M.E.', 'Taylor J.', 'Sun S.', 'Taylor J.', 'Sun S.', 'Cassens J.', 'Aamodt A.', 'Vapnik V.']
 Han L.	['Zou W.', 'Kassem T.', 'Guerci E.', 'Bruza P.D.', 'Wang Z.', 'Busemeyer J.R.', 'Burgess C.', 'Lund K.', 'Busemeyer J.R.', 'Pothos E.M.', 'Franco R.', 'Trueblood J.', 'Caliskan A.', 'Bryson J.J.', 'Narayanan A.', 'Chater N.', 'Oaksford M.', 'Cole J.R.', 'Ghafurian M.', 'Reitter D.', 'Cole J.R.', 'Reitter D.', 'Cox G.E.', 'Kachergis G.', 'Recchia G.', 'Jones M.N.', 'Dimov C.M.', 'Austin TX', 'Ebbinghaus H.', 'Eliasmith C.', 'Franklin D.R.J.']
 Hao Y.	['Garcez A.S.', 'Gori M.', 'Prates M.O.R.', 'Avelar P.H.C.', 'Vardi M.Y.', 'Cun Y.', 'Bottou L.', 'Bengio Y.', 'Haffner P.', 'Li J.', 'Jurafsky D.', 'Li Y.', 'Tarlow D.', 'Brockschmidt M.', 'Zemel R.', 'Lipton Z.C.', 'Berkowitz J.', 'Elkan C.', 'Liu Z.', 'Chen C.', 'Yang X.', 'Zhou J.', 'Li X.', 'Song L.', 'Lodhi H.', 'Muggleton S.', 'Manhaeve R.', 'Dumancic S.', 'Kimmig A.', 'Demeester T.', 'Raedt L.', 'Marcus G.', 'Marra G.', 'Diligenti M.', 'Giannini F.', 'Gori M.', 'Maggini M.', 'Marra G.', 'Giannini F.', 'Diligenti M.', 'Gori M.', 'Wang H.', 'Yi Y.', 'Li Q.', 'Huang D.', 'He K.', 'Qiu Z.', 'Ting Y.', 'Tao M.', 'Rodriguez M.D.', 'Ahmed J.', 'Shah M.', 'Jhuang H.', 'Schmid C.', 'Black M.J.', 'Barchiesi D.', 'Rakotomamonjy A.', 'Gasso G.', 'Salamon J.', 'Bello J.P.', 'Hochreiter S.', 'Schmidhuber J.', 'Piczak K.J.', 'Hertel L.', 'Phan H.', 'Mertins A.', 'Loughlin I.', 'Oord V.', 'Aytar Y.', 'Vondrick C.', 'Torralba A.', 'Baxter J.', 'Duong L.', 'Yang Y.', 'Hospedales T.M.', 'Soomro K.', 'Zamir A.R.', 'Shah M.', 'Kuehne H.', 'Heilbron F.', 'Agarwal B.', 'Mittal N.', 'Belinkov Y.', 'Glass J.', 'Beyer H.G.', 'Schwefel H.P.', 'Wegener I.', 'Bird S.', 'Klein E.', 'Loper E.', 'Bougouin A.', 'Boudin F.', 'Daille B.', 'Campos R.', 'Mangaravite V.', 'Pasquali A.', 'Jorge A.M.', 'Nunes C.', 'Jatowt A.', 'Chambers L.D.', 'Chang C.C.', 'Escobar L.', 'Gress N.', 'Matis T.', 'Hubacek O.', 'Sourek G.', 'Zelezny F.', 'Jian Z.', 'Qingyuan Z.', 'Liying T.', 'Liti C.', 'Piccialli V.', 'Sciandrone M.', 'Min B.', 'Kim J.', 'Choe C.', 'Eom H.', 'Kay R.B.', 'Nampally A.', 'Zhang T.', 'Ramakrishnan C.R.', 'Neumann S.', 'Ritter J.', 'Budhathoki K.', 'Nitti D.', 'Laet T.', 'Raedt L.', 'Odom P.', 'Khot T.', 'Natarajan S.', 'Odom P.', 'Khot T.', 'Porter R.', 'Natarajan S.', 'Platanios E.', 'Poon H.', 'Mitchell T.M.', 'Horvitz E.J.', 'Riguzzi F.', 'Bellodi E.', 'Lamma E.', 'Zese R.', 'Riguzzi F.', 'Bellodi E.', 'Zese R.', 'Cota G.', 'Lamma E.', 'Russell S.', 'Sridhar D.', 'Fakhraei S.', 'Getoor L.', 'Yang F.', 'Yang Z.', 'Cohen W.W.', 'Mello S.', 'Picard R.W.', 'Graesser A.', 'Vallverdu J.', 'Hershey PA', 'Brave S.', 'Nass C.', 'Hillsdale NJ', 'Calvo R.A.', 'Mello S.', 'Gunes H.', 'Pantic M.', 'Jaimes A.', 'Sebe N.', 'Zeng Z.', 'Pantic M.', 'Roisman G.I.', 'Huang T.S.']
 Hasan A.N.	['Riedel S.', 'Stenetorp P.', 'Grefenstette E.', 'Neelakantan A.', 'Roth B.', 'Callum A.', 'Nguyen D.Q.', 'Nguyen D.Q.', 'Nguyen T.D.', 'Phung D.', 'Pennington J.', 'Socher R.', 'Manning C.', 'Raghu D.', 'Gupta N.', 'Richardson M.', 'Domingos P.', 'Ristoski P.', 'Paulheim H.', 'Riedel S.', 'Beach CA', 'Riedel S.', 'Singh S.', 'Riedel S.', 'Serafini L.', 'Garcez A.', 'Serafini L.', 'Garcez A.', 'Serafini L.', 'Garcez A.', 'City NY', 'Shastri L.', 'Shastri L.', 'Socher R.', 'Chen D.', 'Manning C.D.', 'Ng A.Y.', 'Sukhbaatar S.', 'Szlam A.', 'Weston J.', 'Fergus R.', 'Towell G.G.', 'Shavlik J.W.', 'Trouillon T.', 'Welbl J.', 'Riedel S.', 'Gaussier E.', 'Bouchard G.', 'City NY', 'Wang Q.', 'Mao Z.', 'Wang B.', 'Guo L.', 'Wang Z.', 'Zhang J.', 'Feng J.', 'Chen Z.', 'Weston J.', 'Chopra S.']
 Hashemy S.	['Fabri D.F.', 'Rossignoli S.C.', 'Ferreira J.G.', 'Vellasco M.M.B.R.', 'Ribeiro M.V.', 'Amaral R.P.F.', 'Ribeiro M.V.', 'Aguiar E.P.', 'Lichman M.', 'Bishop C.M.', 'Pearlmutter B.A.', 'Kohavi R.', 'Stehman S.', 'Sokolova M.', 'Japkowicz N.', 'Szpakowicz S.', 'Moore D.S.', 'Kirkland S.', 'Steihaug T.', 'Badger J.R.', 'Shapiro L.R.', 'Bowdle B.', 'Gentner D.', 'Bulloch M.J.', 'Opfer J.E.', 'Deng W.', 'Sloutsky V.M.', 'Doumas L.A.A.', 'Morrison R.G.', 'Richland L.E.', 'Doumas L.']
 Hassaine A.	['Chan C.S.', 'Aguirre H.E.', 'Tanaka K.', 'Zhou T.', 'Chung F.L.', 'Wang S.', 'John V.', 'Mita S.', 'Liu Z.', 'Qi B.', 'Duda R.O.', 'Hart P.E.', 'Stork D.G.', 'Klir G.J.', 'Yuan B.', 'River NJ', 'Bezdek J.C.', 'Hathaway R.J.', 'Gustafson D.', 'Kessel W.', 'Hoppner F.']
 Hassan M.M.	['Yu Q.', 'Bishop C.', 'Welling M.', 'Teh Y.W.', 'Lakshminarayanan B.', 'Pritzel A.', 'Blundell C.', 'Wu H.', 'Gu X.', 'Gal Y.', 'Ghahramani Z.', 'Fortunato M.', 'Blundell C.', 'Vinyals O.', 'Kingma D.P.', 'Welling M.', 'Yang Z.', 'He X.', 'Gao J.', 'Deng L.', 'Smola A.', 'Kurmi V.K.', 'Kumar S.', 'Namboodiri V.P.', 'Gal Y.', 'Dorman K.', 'Selvaraju R.R.', 'Cogswell M.', 'Das A.', 'Vedantam R.', 'Parikh D.', 'Batra D.', 'Seo P.H.', 'Lehrmann A.', 'Han B.', 'Sigal L.', 'Murphy M.F.', 'Roberts D.J.', 'Yazer M.H.', 'Garraud O.', 'Sut C.', 'Haddad A.', 'Tariket S.', 'Aloui C.', 'Laradi S.', 'Cognasse H.', 'Andreu G.', 'Carlier M.', 'Fauveau L.', 'Ounnoughene N.', 'Sandid I.', 'Renaudier P.', 'Wood E.M.', 'Ang A.L.', 'Bisht A.', 'Maggs P.H.', 'Bokhorst A.G.', 'Flesland O.', 'Land K.', 'Whitaker B.I.', 'Ramoa A.', 'Escoval M.A.', 'Riverola F.', 'Roubinian N.', 'Kleinman S.', 'Ncezid DHQP', 'Baumeister J.', 'Striffler A.', 'Plebani M.', 'Aita A.', 'Padoan A.', 'Sciacovelli L.', 'Baron J.M.', 'Kurant D.E.', 'Dighe A.S.', 'Shortliffe E.H.', 'Cimino J.J.', 'Hoang K.H.', 'Ho T.B.', 'Borah A.']
 Hatzilygeroudis I.	['Jiang R.Y.', 'Yan X.P.', 'Yan X.P.', 'Xu X.J.', 'Sheng C.X.', 'Xu X.J.', 'Yan X.P.', 'Sheng C.X.', 'Katsoulakos P.S.', 'Newland J.', 'Stansfield J.T.', 'Autar R.K.', 'Xu K.', 'Luxmoore A.R.', 'Jones L.M.', 'Tasdemir S.', 'Saritas I.', 'Ciniviz M.', 'Basurko O.C.', 'Uriondo Z.', 'Guo Z.W.', 'Yuan C.Q.', 'Li Z.X.', 'Li Y.', 'Pont M.J.', 'Jones N.B.', 'Wu J.D.', 'Chiang P.H.', 'Chang Y.W.', 'Han J.', 'Li X.D.', 'Xia L.', 'Stachowiak G.P.', 'Stachowiak G.W.', 'Bengio Y.', 'Bowman S.R.', 'Potts C.', 'Manning C.D.', 'Brickley D.', 'Guha R.', 'Chang K.', 'Yih W.', 'Yang B.', 'Meek C.', 'Chen J.', 'Pan J.Z.', 'Horrocks I.', 'Chen H.', 'Chen M.', 'Zhang W.', 'Zhang W.', 'Chen Q.', 'Chen H.', 'Amato C.', 'Amato C.', 'Fanizzi N.', 'Fazzinga B.', 'Gottlob G.', 'Lukasiewicz T.', 'Das R.', 'Neelakantan A.', 'Belanger D.', 'Callum A.', 'Linguistics EACL', 'Garcez A.S.', 'Gori M.', 'Lamb L.C.', 'Serafini L.', 'Spranger M.', 'Tran S.N.', 'Defferrard M.', 'Bresson X.', 'Vandergheynst P.', 'Donadello I.', 'Serafini L.', 'Garcez A.S.', 'Doran D.', 'Schulz S.', 'Besold T.R.', 'Ebrahimi M.', 'Sarker M.K.', 'Bianchi F.', 'Xie N.']
 He W.	['Yang M.', 'Qu Q.', 'Zhu J.', 'Li H.', 'Keneshloo Y.', 'Shi T.', 'Ramakrishnan N.', 'Reddy C.K.', 'Caruana R.', 'Collobert R.', 'Weston J.', 'Lu Y.', 'Liu L.', 'Jiang Z.', 'Yang M.', 'Goebel R.', 'Liu X.', 'Gao J.', 'He X.', 'Deng L.', 'Duh K.', 'Le Q.V.', 'Sutskever I.', 'Vinyals O.', 'Kaiser L.', 'Zhang H.', 'Xiao L.', 'Wang Y.', 'Jin Y.', 'Yang M.', 'Yang M.', 'Wang X.', 'Lu Y.', 'Lv J.', 'Shen Y.', 'Li C.', 'Yang M.', 'Huang W.', 'Tu W.', 'Qu Q.', 'Shen Y.', 'Lei K.', 'Goodfellow I.', 'Li J.', 'Monroe W.', 'Shi T.', 'Jean S.', 'Ritter A.', 'Jurafsky D.', 'Fu J.', 'Sun M.', 'Yu L.', 'Zhang W.', 'Wang J.', 'Yu Y.', 'Yang M.', 'Qu Q.', 'Tu W.', 'Shen Y.', 'Zhao Z.', 'Chen X.', 'Clark S.', 'Perozzi B.']
 Heese R.	['Yang Y.']
